,Date,Value
880,2013/7/3,-0.5264916
881,2013/7/5,-0.5249729
882,2013/7/8,-0.52270144
883,2013/7/9,-0.52194595
884,2013/7/10,-0.52119136
885,2013/7/11,-0.5204376
886,2013/7/12,-0.51968473
887,2013/7/15,-0.51743126
888,2013/7/16,-0.5166818
889,2013/7/17,-0.5159332
890,2013/7/18,-0.51518524
891,2013/7/19,-0.5144384
892,2013/7/22,-0.51220274
893,2013/7/23,-0.5114592
894,2013/7/24,-0.51071644
895,2013/7/25,-0.50997454
896,2013/7/26,-0.5092336
897,2013/7/29,-0.50701565
898,2013/7/30,-0.5062779
899,2013/7/31,-0.5055411
900,2013/8/1,-0.50480497
901,2013/8/2,-0.5040705
902,2013/8/5,-0.50187
903,2013/8/6,-0.50113827
904,2013/8/7,-0.5004074
905,2013/8/8,-0.49967724
906,2013/8/9,-0.49894786
907,2013/8/12,-0.49676484
908,2013/8/13,-0.49603885
909,2013/8/14,-0.4953137
910,2013/8/15,-0.49458927
911,2013/8/16,-0.49386573
912,2013/8/19,-0.4917
913,2013/8/20,-0.49097973
914,2013/8/21,-0.49026024
915,2013/8/22,-0.4895416
916,2013/8/23,-0.4888237
917,2013/8/26,-0.48667514
918,2013/8/27,-0.4859606
919,2013/8/28,-0.48524672
920,2013/8/29,-0.4845338
921,2013/8/30,-0.48382163
922,2013/9/3,-0.48098105
923,2013/9/4,-0.4802729
924,2013/9/5,-0.4795655
925,2013/9/6,-0.4788586
926,2013/9/9,-0.4767055
927,2013/9/10,-0.47598964
928,2013/9/11,-0.47527432
929,2013/9/12,-0.47455984
930,2013/9/13,-0.47384632
931,2013/9/16,-0.47171038
932,2013/9/17,-0.47099996
933,2013/9/18,-0.47029036
934,2013/9/19,-0.46958154
935,2013/9/20,-0.46887362
936,2013/9/23,-0.4667545
937,2013/9/24,-0.46604967
938,2013/9/25,-0.46534568
939,2013/9/26,-0.46464252
940,2013/9/27,-0.46394008
941,2013/9/30,-0.46183765
942,2013/10/1,-0.46113837
943,2013/10/2,-0.46043998
944,2013/10/3,-0.4597422
945,2013/10/4,-0.4590454
946,2013/10/7,-0.45695966
947,2013/10/8,-0.45626587
948,2013/10/9,-0.4555729
949,2013/10/10,-0.45488077
950,2013/10/11,-0.45418942
951,2013/10/14,-0.45212007
952,2013/10/15,-0.4514317
953,2013/10/16,-0.4507442
954,2013/10/17,-0.45005757
955,2013/10/18,-0.44937164
956,2013/10/21,-0.4473185
957,2013/10/22,-0.44663388
958,2013/10/23,-0.44595182
959,2013/10/24,-0.44527048
960,2013/10/25,-0.4445899
961,2013/10/28,-0.44255275
962,2013/10/29,-0.44187516
963,2013/10/30,-0.44119835
964,2013/10/31,-0.44052237
965,2013/11/1,-0.4398471
966,2013/11/4,-0.43782592
967,2013/11/5,-0.4371537
968,2013/11/6,-0.43648225
969,2013/11/7,-0.43581158
970,2013/11/8,-0.43514174
971,2013/11/11,-0.4331364
972,2013/11/12,-0.43246937
973,2013/11/13,-0.43180317
974,2013/11/14,-0.43113774
975,2013/11/15,-0.4304731
976,2013/11/18,-0.42848355
977,2013/11/19,-0.42782176
978,2013/11/20,-0.42716086
979,2013/11/21,-0.42650074
980,2013/11/22,-0.42584115
981,2013/11/25,-0.4238671
982,2013/11/26,-0.42321062
983,2013/11/27,-0.42255485
984,2013/11/29,-0.42124546
985,2013/12/2,-0.41928697
986,2013/12/3,-0.41863567
987,2013/12/4,-0.41798478
988,2013/12/5,-0.41733503
989,2013/12/6,-0.41668576
990,2013/12/9,-0.41474265
991,2013/12/10,-0.41409636
992,2013/12/11,-0.41345072
993,2013/12/12,-0.4128059
994,2013/12/13,-0.41216177
995,2013/12/16,-0.41023368
996,2013/12/17,-0.4095925
997,2013/12/18,-0.408952
998,2013/12/19,-0.4083122
999,2013/12/20,-0.40767318
1000,2013/12/23,-0.40576035
1001,2013/12/24,-0.40512395
1002,2013/12/26,-0.4038537
1003,2013/12/27,-0.40321958
1004,2013/12/30,-0.4013216
1005,2013/12/31,-0.40069038
1006,2014/1/2,-0.39942998
1007,2014/1/3,-0.39880085
1008,2014/1/6,-0.3969158
1009,2014/1/7,-0.39628237
1010,2014/1/8,-0.3956499
1011,2014/1/9,-0.3950181
1012,2014/1/10,-0.39438695
1013,2014/1/13,-0.39249796
1014,2014/1/14,-0.3918708
1015,2014/1/15,-0.39124322
1016,2014/1/16,-0.39061642
1017,2014/1/17,-0.3899902
1018,2014/1/21,-0.3874926
1019,2014/1/22,-0.3868699
1020,2014/1/23,-0.386248
1021,2014/1/24,-0.3856266
1022,2014/1/27,-0.38376707
1023,2014/1/28,-0.3831486
1024,2014/1/29,-0.3825308
1025,2014/1/30,-0.38191372
1026,2014/1/31,-0.38129735
1027,2014/2/3,-0.379452
1028,2014/2/4,-0.37883854
1029,2014/2/5,-0.37822545
1030,2014/2/6,-0.37761325
1031,2014/2/7,-0.3770017
1032,2014/2/10,-0.37517083
1033,2014/2/11,-0.37456197
1034,2014/2/12,-0.37395376
1035,2014/2/13,-0.3733464
1036,2014/2/14,-0.37273943
1037,2014/2/18,-0.37031877
1038,2014/2/19,-0.36971527
1039,2014/2/20,-0.3691125
1040,2014/2/21,-0.36851037
1041,2014/2/24,-0.3667081
1042,2014/2/25,-0.36610872
1043,2014/2/26,-0.36550975
1044,2014/2/27,-0.36491168
1045,2014/2/28,-0.3643142
1046,2014/3/3,-0.36252582
1047,2014/3/4,-0.3619312
1048,2014/3/5,-0.36133707
1049,2014/3/6,-0.36074346
1050,2014/3/7,-0.36015064
1051,2014/3/10,-0.3583762
1052,2014/3/11,-0.35778606
1053,2014/3/12,-0.3571965
1054,2014/3/13,-0.3566078
1055,2014/3/14,-0.3560195
1056,2014/3/17,-0.35425884
1057,2014/3/18,-0.35367328
1058,2014/3/19,-0.35308832
1059,2014/3/20,-0.3525041
1060,2014/3/21,-0.3519204
1061,2014/3/24,-0.35017335
1062,2014/3/25,-0.34959233
1063,2014/3/26,-0.34901184
1064,2014/3/27,-0.34843212
1065,2014/3/28,-0.34785312
1066,2014/3/31,-0.34611964
1067,2014/4/1,-0.34554303
1068,2014/4/2,-0.34496713
1069,2014/4/3,-0.3443918
1070,2014/4/4,-0.3438171
1071,2014/4/7,-0.34209713
1072,2014/4/8,-0.34152514
1073,2014/4/9,-0.34095365
1074,2014/4/10,-0.3403839
1075,2014/4/11,-0.33981383
1076,2014/4/14,-0.33810726
1077,2014/4/15,-0.33753955
1078,2014/4/16,-0.33697253
1079,2014/4/17,-0.3364063
1080,2014/4/21,-0.33414716
1081,2014/4/22,-0.333584
1082,2014/4/23,-0.3330214
1083,2014/4/24,-0.33245945
1084,2014/4/25,-0.3318981
1085,2014/4/28,-0.33021778
1086,2014/4/29,-0.32965893
1087,2014/4/30,-0.32910067
1088,2014/5/1,-0.32854307
1089,2014/5/2,-0.32798612
1090,2014/5/5,-0.32631892
1091,2014/5/6,-0.32576436
1092,2014/5/7,-0.32521048
1093,2014/5/8,-0.3246572
1094,2014/5/9,-0.3241044
1095,2014/5/12,-0.32245016
1096,2014/5/13,-0.32189983
1097,2014/5/14,-0.32135022
1098,2014/5/15,-0.32080126
1099,2014/5/16,-0.3202529
1100,2014/5/19,-0.31861115
1101,2014/5/20,-0.31806523
1102,2014/5/21,-0.31751984
1103,2014/5/22,-0.31697503
1104,2014/5/23,-0.3164308
1105,2014/5/27,-0.31426024
1106,2014/5/28,-0.31371903
1107,2014/5/29,-0.31317842
1108,2014/5/30,-0.31263846
1109,2014/6/2,-0.3110221
1110,2014/6/3,-0.31048453
1111,2014/6/4,-0.30994743
1112,2014/6/5,-0.309411
1113,2014/6/6,-0.30887526
1114,2014/6/9,-0.30727136
1115,2014/6/10,-0.30673802
1116,2014/6/11,-0.30620515
1117,2014/6/12,-0.30567288
1118,2014/6/13,-0.30514112
1119,2014/6/16,-0.3035496
1120,2014/6/17,-0.3030203
1121,2014/6/18,-0.30249155
1122,2014/6/19,-0.30196336
1123,2014/6/20,-0.3014357
1124,2014/6/23,-0.29985642
1125,2014/6/24,-0.2993312
1126,2014/6/25,-0.2988066
1127,2014/6/26,-0.29828233
1128,2014/6/27,-0.2977589
1129,2014/6/30,-0.29619178
1130,2014/7/1,-0.2956705
1131,2014/7/2,-0.29515004
1132,2014/7/3,-0.2946298
1133,2014/7/7,-0.29255676
1134,2014/7/8,-0.2920395
1135,2014/7/9,-0.29152292
1136,2014/7/10,-0.2910069
1137,2014/7/11,-0.29049152
1138,2014/7/14,-0.2889486
1139,2014/7/15,-0.28843537
1140,2014/7/16,-0.28792268
1141,2014/7/17,-0.28741068
1142,2014/7/18,-0.28689927
1143,2014/7/21,-0.28536797
1144,2014/7/22,-0.2848587
1145,2014/7/23,-0.2843501
1146,2014/7/24,-0.28384197
1147,2014/7/25,-0.2833344
1148,2014/7/28,-0.28181517
1149,2014/7/29,-0.28130984
1150,2014/7/30,-0.28080508
1151,2014/7/31,-0.2803008
1152,2014/8/1,-0.2797972
1153,2014/8/4,-0.27828956
1154,2014/8/5,-0.2777881
1155,2014/8/6,-0.2772872
1156,2014/8/7,-0.2767868
1157,2014/8/8,-0.27628708
1158,2014/8/11,-0.274791
1159,2014/8/12,-0.27429348
1160,2014/8/13,-0.27379638
1161,2014/8/14,-0.27329987
1162,2014/8/15,-0.27280384
1163,2014/8/18,-0.27131933
1164,2014/8/19,-0.27082562
1165,2014/8/20,-0.2703323
1166,2014/8/21,-0.26983958
1167,2014/8/22,-0.2693475
1168,2014/8/25,-0.26787424
1169,2014/8/26,-0.26738426
1170,2014/8/27,-0.26689476
1171,2014/8/28,-0.26640582
1172,2014/8/29,-0.26591754
1173,2014/9/2,-0.2639693
1174,2014/9/3,-0.26348364
1175,2014/9/4,-0.26299843
1176,2014/9/5,-0.26251385
1177,2014/9/8,-0.2610547
1178,2014/9/9,-0.26056305
1179,2014/9/10,-0.26007172
1180,2014/9/11,-0.2595811
1181,2014/9/12,-0.2590909
1182,2014/9/15,-0.25762397
1183,2014/9/16,-0.25713587
1184,2014/9/17,-0.25664842
1185,2014/9/18,-0.2561615
1186,2014/9/19,-0.25567508
1187,2014/9/22,-0.2542191
1188,2014/9/23,-0.25373495
1189,2014/9/24,-0.2532512
1190,2014/9/25,-0.25276804
1191,2014/9/26,-0.25228536
1192,2014/9/29,-0.25084063
1193,2014/9/30,-0.25035998
1194,2014/10/1,-0.24987993
1195,2014/10/2,-0.24940047
1196,2014/10/3,-0.24892136
1197,2014/10/6,-0.24748747
1198,2014/10/7,-0.24701068
1199,2014/10/8,-0.24653429
1200,2014/10/9,-0.2460586
1201,2014/10/10,-0.24558316
1202,2014/10/13,-0.24416034
1203,2014/10/14,-0.24368712
1204,2014/10/15,-0.2432144
1205,2014/10/16,-0.24274224
1206,2014/10/17,-0.24227059
1207,2014/10/20,-0.24085858
1208,2014/10/21,-0.24038903
1209,2014/10/22,-0.23991984
1210,2014/10/23,-0.2394514
1211,2014/10/24,-0.23898315
1212,2014/10/27,-0.23758206
1213,2014/10/28,-0.2371161
1214,2014/10/29,-0.23665056
1215,2014/10/30,-0.23618543
1216,2014/10/31,-0.23572095
1217,2014/11/3,-0.23433046
1218,2014/11/4,-0.23386785
1219,2014/11/5,-0.23340598
1220,2014/11/6,-0.23294456
1221,2014/11/7,-0.23248361
1222,2014/11/10,-0.23110372
1223,2014/11/11,-0.23064472
1224,2014/11/12,-0.23018637
1225,2014/11/13,-0.22972837
1226,2014/11/14,-0.22927096
1227,2014/11/17,-0.22790156
1228,2014/11/18,-0.22744608
1229,2014/11/19,-0.22699106
1230,2014/11/20,-0.22653672
1231,2014/11/21,-0.22608268
1232,2014/11/24,-0.22472379
1233,2014/11/25,-0.22427174
1234,2014/11/26,-0.22382033
1235,2014/11/28,-0.22291872
1236,2014/12/1,-0.22157016
1237,2014/12/2,-0.22112158
1238,2014/12/3,-0.22067347
1239,2014/12/4,-0.22022593
1240,2014/12/5,-0.21977893
1241,2014/12/8,-0.21844053
1242,2014/12/9,-0.21799543
1243,2014/12/10,-0.21755072
1244,2014/12/11,-0.21710649
1245,2014/12/12,-0.21666287
1246,2014/12/15,-0.21533477
1247,2014/12/16,-0.21489291
1248,2014/12/17,-0.21445177
1249,2014/12/18,-0.21401104
1250,2014/12/19,-0.21357065
1251,2014/12/22,-0.21225247
1252,2014/12/23,-0.21181406
1253,2014/12/24,-0.21137609
1254,2014/12/26,-0.21050188
1255,2014/12/29,-0.20919381
1256,2014/12/30,-0.20875886
1257,2014/12/31,-0.20832424
1258,2015/1/2,-0.20745651
1259,2015/1/5,-0.20615825
1260,2015/1/6,-0.20572653
1261,2015/1/7,-0.20529525
1262,2015/1/8,-0.20486456
1263,2015/1/9,-0.20443335
1264,2015/1/12,-0.20314506
1265,2015/1/13,-0.20271657
1266,2015/1/14,-0.20228854
1267,2015/1/15,-0.201861
1268,2015/1/16,-0.20143384
1269,2015/1/20,-0.19972998
1270,2015/1/21,-0.19930527
1271,2015/1/22,-0.19888096
1272,2015/1/23,-0.198457
1273,2015/1/26,-0.19718817
1274,2015/1/27,-0.19676605
1275,2015/1/28,-0.1963446
1276,2015/1/29,-0.1959233
1277,2015/1/30,-0.19550277
1278,2015/2/2,-0.19424349
1279,2015/2/3,-0.19382453
1280,2015/2/4,-0.19340612
1281,2015/2/5,-0.19298822
1282,2015/2/6,-0.1925708
1283,2015/2/9,-0.19132099
1284,2015/2/10,-0.1909052
1285,2015/2/11,-0.19049004
1286,2015/2/12,-0.19007526
1287,2015/2/13,-0.189661
1288,2015/2/17,-0.18800801
1289,2015/2/18,-0.1875959
1290,2015/2/19,-0.18718427
1291,2015/2/20,-0.18677312
1292,2015/2/23,-0.18554208
1293,2015/2/24,-0.1851327
1294,2015/2/25,-0.18472369
1295,2015/2/26,-0.18431519
1296,2015/2/27,-0.183907
1297,2015/3/2,-0.18268535
1298,2015/3/3,-0.18227896
1299,2015/3/4,-0.18187292
1300,2015/3/5,-0.18146752
1301,2015/3/6,-0.18106255
1302,2015/3/9,-0.17984998
1303,2015/3/10,-0.17944673
1304,2015/3/11,-0.17904386
1305,2015/3/12,-0.17864145
1306,2015/3/13,-0.1782395
1307,2015/3/16,-0.1770359
1308,2015/3/17,-0.17663571
1309,2015/3/18,-0.17623585
1310,2015/3/19,-0.1758365
1311,2015/3/20,-0.17543751
1312,2015/3/23,-0.17424314
1313,2015/3/24,-0.17384589
1314,2015/3/25,-0.17344908
1315,2015/3/26,-0.1730528
1316,2015/3/27,-0.17265682
1317,2015/3/30,-0.17147124
1318,2015/3/31,-0.1710771
1319,2015/4/1,-0.17068318
1320,2015/4/2,-0.17028978
1321,2015/4/6,-0.1687202
1322,2015/4/7,-0.16832891
1323,2015/4/8,-0.16793807
1324,2015/4/9,-0.16754743
1325,2015/4/10,-0.16715749
1326,2015/4/13,-0.16598979
1327,2015/4/14,-0.16560134
1328,2015/4/15,-0.16521335
1329,2015/4/16,-0.16482574
1330,2015/4/17,-0.16443865
1331,2015/4/20,-0.16328348
1332,2015/4/21,-0.16289796
1333,2015/4/22,-0.16251312
1334,2015/4/23,-0.16212858
1335,2015/4/24,-0.16174442
1336,2015/4/27,-0.1605945
1337,2015/4/28,-0.1602119
1338,2015/4/29,-0.15983
1339,2015/4/30,-0.15944827
1340,2015/5/1,-0.15906711
1341,2015/5/4,-0.15792568
1342,2015/5/5,-0.15754624
1343,2015/5/6,-0.15716688
1344,2015/5/7,-0.1567882
1345,2015/5/8,-0.15640976
1346,2015/5/11,-0.155277
1347,2015/5/12,-0.15490033
1348,2015/5/13,-0.15452394
1349,2015/5/14,-0.15414803
1350,2015/5/15,-0.15377238
1351,2015/5/18,-0.15264821
1352,2015/5/19,-0.15227427
1353,2015/5/20,-0.15190071
1354,2015/5/21,-0.15152761
1355,2015/5/22,-0.15115489
1356,2015/5/26,-0.14966796
1357,2015/5/27,-0.14929715
1358,2015/5/28,-0.14892685
1359,2015/5/29,-0.14855696
1360,2015/6/1,-0.14744946
1361,2015/6/2,-0.14708108
1362,2015/6/3,-0.14671321
1363,2015/6/4,-0.14634569
1364,2015/6/5,-0.14597851
1365,2015/6/8,-0.14487936
1366,2015/6/9,-0.1445137
1367,2015/6/10,-0.14414841
1368,2015/6/11,-0.14378361
1369,2015/6/12,-0.14341927
1370,2015/6/15,-0.14232837
1371,2015/6/16,-0.14196546
1372,2015/6/17,-0.141603
1373,2015/6/18,-0.14124094
1374,2015/6/19,-0.14087906
1375,2015/6/22,-0.13979639
1376,2015/6/23,-0.13943614
1377,2015/6/24,-0.13907646
1378,2015/6/25,-0.13871688
1379,2015/6/26,-0.13835804
1380,2015/6/29,-0.13728335
1381,2015/6/30,-0.13692583
1382,2015/7/1,-0.13656878
1383,2015/7/2,-0.136212
1384,2015/7/6,-0.13478887
1385,2015/7/7,-0.13443407
1386,2015/7/8,-0.13407966
1387,2015/7/9,-0.13372561
1388,2015/7/10,-0.1333719
1389,2015/7/13,-0.13231319
1390,2015/7/14,-0.13196091
1391,2015/7/15,-0.13160902
1392,2015/7/16,-0.13125782
1393,2015/7/17,-0.13090669
1394,2015/7/20,-0.12985575
1395,2015/7/21,-0.12950619
1396,2015/7/22,-0.12915708
1397,2015/7/23,-0.1288083
1398,2015/7/24,-0.12845987
1399,2015/7/27,-0.12741669
1400,2015/7/28,-0.12707196
1401,2015/7/29,-0.12672547
1402,2015/7/30,-0.12637934
1403,2015/7/31,-0.12603363
1404,2015/8/3,-0.12499848
1405,2015/8/4,-0.124654114
1406,2015/8/5,-0.124310315
1407,2015/8/6,-0.12396662
1408,2015/8/7,-0.1236233
1409,2015/8/10,-0.12259609
1410,2015/8/11,-0.12225422
1411,2015/8/12,-0.12191287
1412,2015/8/13,-0.12157188
1413,2015/8/14,-0.12123118
1414,2015/8/17,-0.12021154
1415,2015/8/18,-0.11987233
1416,2015/8/19,-0.11953333
1417,2015/8/20,-0.119194895
1418,2015/8/21,-0.1188568
1419,2015/8/24,-0.11784463
1420,2015/8/25,-0.11750788
1421,2015/8/26,-0.11717162
1422,2015/8/27,-0.116835706
1423,2015/8/28,-0.11650011
1424,2015/8/31,-0.115495384
1425,2015/9/1,-0.11516123
1426,2015/9/2,-0.11482738
1427,2015/9/3,-0.11449397
1428,2015/9/4,-0.11416079
1429,2015/9/8,-0.11283191
1430,2015/9/9,-0.1125006
1431,2015/9/10,-0.112169564
1432,2015/9/11,-0.11183898
1433,2015/9/14,-0.11084898
1434,2015/9/15,-0.1105199
1435,2015/9/16,-0.11019094
1436,2015/9/17,-0.10986238
1437,2015/9/18,-0.10953416
1438,2015/9/21,-0.10855167
1439,2015/9/22,-0.10822482
1440,2015/9/23,-0.10789844
1441,2015/9/24,-0.10757234
1442,2015/9/25,-0.10724656
1443,2015/9/28,-0.10627133
1444,2015/9/29,-0.10594701
1445,2015/9/30,-0.10562283
1446,2015/10/1,-0.105299175
1447,2015/10/2,-0.10497593
1448,2015/10/5,-0.1040079
1449,2015/10/6,-0.103685886
1450,2015/10/7,-0.103364214
1451,2015/10/8,-0.103043005
1452,2015/10/9,-0.10272202
1453,2015/10/12,-0.10176121
1454,2015/10/13,-0.10144155
1455,2015/10/14,-0.10112229
1456,2015/10/15,-0.10080333
1457,2015/10/16,-0.10048474
1458,2015/10/19,-0.099530965
1459,2015/10/20,-0.09921375
1460,2015/10/21,-0.09889683
1461,2015/10/22,-0.09858022
1462,2015/10/23,-0.098263994
1463,2015/10/26,-0.097317375
1464,2015/10/27,-0.097002484
1465,2015/10/28,-0.096687876
1466,2015/10/29,-0.09637361
1467,2015/10/30,-0.09605966
1468,2015/11/2,-0.09511989
1469,2015/11/3,-0.09480729
1470,2015/11/4,-0.09449509
1471,2015/11/5,-0.09418311
1472,2015/11/6,-0.09387155
1473,2015/11/9,-0.09293885
1474,2015/11/10,-0.09262757
1475,2015/11/11,-0.09231749
1476,2015/11/12,-0.09200783
1477,2015/11/13,-0.09169856
1478,2015/11/16,-0.090772614
1479,2015/11/17,-0.09046466
1480,2015/11/18,-0.09015696
1481,2015/11/19,-0.0898495
1482,2015/11/20,-0.08954248
1483,2015/11/23,-0.088623255
1484,2015/11/24,-0.08831759
1485,2015/11/25,-0.08801207
1486,2015/11/27,-0.08740217
1487,2015/11/30,-0.0864898
1488,2015/12/1,-0.086186215
1489,2015/12/2,-0.08588305
1490,2015/12/3,-0.08558029
1491,2015/12/4,-0.08527778
1492,2015/12/7,-0.084371954
1493,2015/12/8,-0.08407062
1494,2015/12/9,-0.08376965
1495,2015/12/10,-0.083469056
1496,2015/12/11,-0.08316872
1497,2015/12/14,-0.08226957
1498,2015/12/15,-0.08197059
1499,2015/12/16,-0.08167179
1500,2015/12/17,-0.08137331
1501,2015/12/18,-0.081075266
1502,2015/12/21,-0.080182716
1503,2015/12/22,-0.07988586
1504,2015/12/23,-0.07958935
1505,2015/12/24,-0.079292975
1506,2015/12/28,-0.07811113
1507,2015/12/29,-0.07781634
1508,2015/12/30,-0.07752201
1509,2015/12/31,-0.077227935
1510,2016/1/4,-0.07605474
1511,2016/1/5,-0.07576212
1512,2016/1/6,-0.075469896
1513,2016/1/7,-0.075178
1514,2016/1/8,-0.07488623
1515,2016/1/11,-0.07401331
1516,2016/1/12,-0.073722884
1517,2016/1/13,-0.07343273
1518,2016/1/14,-0.073142916
1519,2016/1/15,-0.072853416
1520,2016/1/19,-0.07169853
1521,2016/1/20,-0.07141046
1522,2016/1/21,-0.07112278
1523,2016/1/22,-0.07083543
1524,2016/1/25,-0.06997509
1525,2016/1/26,-0.069688864
1526,2016/1/27,-0.06940312
1527,2016/1/28,-0.06911746
1528,2016/1/29,-0.068832114
1529,2016/2/1,-0.06797802
1530,2016/2/2,-0.067693934
1531,2016/2/3,-0.06741007
1532,2016/2/4,-0.06712673
1533,2016/2/5,-0.06684348
1534,2016/2/8,-0.06599564
1535,2016/2/9,-0.06571364
1536,2016/2/10,-0.06543184
1537,2016/2/11,-0.06515055
1538,2016/2/12,-0.06486925
1539,2016/2/16,-0.06374764
1540,2016/2/17,-0.06346799
1541,2016/2/18,-0.06318861
1542,2016/2/19,-0.06290947
1543,2016/2/22,-0.062073976
1544,2016/2/23,-0.061796032
1545,2016/2/24,-0.06151838
1546,2016/2/25,-0.06124104
1547,2016/2/26,-0.060963064
1548,2016/2/29,-0.060133606
1549,2016/3/1,-0.05985765
1550,2016/3/2,-0.05958198
1551,2016/3/3,-0.059306733
1552,2016/3/4,-0.059031695
1553,2016/3/7,-0.058208123
1554,2016/3/8,-0.05793418
1555,2016/3/9,-0.057660468
1556,2016/3/10,-0.0573871
1557,2016/3/11,-0.057114035
1558,2016/3/14,-0.056296498
1559,2016/3/15,-0.05602456
1560,2016/3/16,-0.055752896
1561,2016/3/17,-0.055481635
1562,2016/3/18,-0.0552105
1563,2016/3/21,-0.054398894
1564,2016/3/22,-0.054128848
1565,2016/3/23,-0.053859144
1566,2016/3/24,-0.053589746
1567,2016/3/28,-0.05251506
1568,2016/3/29,-0.052246965
1569,2016/3/30,-0.051979177
1570,2016/3/31,-0.051711746
1571,2016/4/1,-0.05144459
1572,2016/4/4,-0.050644696
1573,2016/4/5,-0.050378576
1574,2016/4/6,-0.050112866
1575,2016/4/7,-0.04984732
1576,2016/4/8,-0.04958199
1577,2016/4/11,-0.04878793
1578,2016/4/12,-0.04852385
1579,2016/4/13,-0.048260063
1580,2016/4/14,-0.047996424
1581,2016/4/15,-0.047733054
1582,2016/4/18,-0.04694479
1583,2016/4/19,-0.046682507
1584,2016/4/20,-0.04642053
1585,2016/4/21,-0.04615882
1586,2016/4/22,-0.045897394
1587,2016/4/25,-0.0451148
1588,2016/4/26,-0.04485452
1589,2016/4/27,-0.0445944
1590,2016/4/28,-0.044334657
1591,2016/4/29,-0.044075094
1592,2016/5/2,-0.04329814
1593,2016/5/3,-0.043039635
1594,2016/5/4,-0.042781428
1595,2016/5/5,-0.042523563
1596,2016/5/6,-0.042265892
1597,2016/5/9,-0.041494466
1598,2016/5/10,-0.041237816
1599,2016/5/11,-0.04098165
1600,2016/5/12,-0.040725574
1601,2016/5/13,-0.040469714
1602,2016/5/16,-0.039703965
1603,2016/5/17,-0.039449155
1604,2016/5/18,-0.039194703
1605,2016/5/19,-0.038940564
1606,2016/5/20,-0.03868659
1607,2016/5/23,-0.03792637
1608,2016/5/24,-0.0376734
1609,2016/5/25,-0.037420772
1610,2016/5/26,-0.037168466
1611,2016/5/27,-0.036916256
1612,2016/5/31,-0.035910368
1613,2016/6/1,-0.035659745
1614,2016/6/2,-0.03540899
1615,2016/6/3,-0.03515877
1616,2016/6/6,-0.03440939
1617,2016/6/7,-0.03416021
1618,2016/6/8,-0.033911183
1619,2016/6/9,-0.03366243
1620,2016/6/10,-0.033413768
1621,2016/6/13,-0.03266994
1622,2016/6/14,-0.032419898
1623,2016/6/15,-0.03217265
1624,2016/6/16,-0.031925604
1625,2016/6/17,-0.03167884
1626,2016/6/20,-0.030940019
1627,2016/6/21,-0.030694202
1628,2016/6/22,-0.03044875
1629,2016/6/23,-0.030203454
1630,2016/6/24,-0.029958524
1631,2016/6/27,-0.029224887
1632,2016/6/28,-0.028980963
1633,2016/6/29,-0.028737232
1634,2016/6/30,-0.028493635
1635,2016/7/1,-0.028250456
1636,2016/7/5,-0.027279928
1637,2016/7/6,-0.027037919
1638,2016/7/7,-0.026796184
1639,2016/7/8,-0.026554562
1640,2016/7/11,-0.025831655
1641,2016/7/12,-0.025591
1642,2016/7/13,-0.02535078
1643,2016/7/14,-0.025110781
1644,2016/7/15,-0.024871022
1645,2016/7/18,-0.024153188
1646,2016/7/19,-0.023914218
1647,2016/7/20,-0.023675695
1648,2016/7/21,-0.023437493
1649,2016/7/22,-0.023199394
1650,2016/7/25,-0.022486553
1651,2016/7/26,-0.022249624
1652,2016/7/27,-0.02201268
1653,2016/7/28,-0.021776095
1654,2016/7/29,-0.021539673
1655,2016/8/1,-0.020832174
1656,2016/8/2,-0.020596795
1657,2016/8/3,-0.020361632
1658,2016/8/4,-0.020126626
1659,2016/8/5,-0.019892
1660,2016/8/8,-0.019189447
1661,2016/8/9,-0.018955603
1662,2016/8/10,-0.018722251
1663,2016/8/11,-0.018488914
1664,2016/8/12,-0.018255837
1665,2016/8/15,-0.017558217
1666,2016/8/16,-0.01732634
1667,2016/8/17,-0.017094538
1668,2016/8/18,-0.016862877
1669,2016/8/19,-0.016631566
1670,2016/8/22,-0.015939012
1671,2016/8/23,-0.015708528
1672,2016/8/24,-0.015478238
1673,2016/8/25,-0.015248418
1674,2016/8/26,-0.015018813
1675,2016/8/29,-0.014331013
1676,2016/8/30,-0.014102221
1677,2016/8/31,-0.01387392
1678,2016/9/1,-0.013645574
1679,2016/9/2,-0.01341743
1680,2016/9/6,-0.012507603
1681,2016/9/7,-0.01228071
1682,2016/9/8,-0.012054026
1683,2016/9/9,-0.011827588
1684,2016/9/12,-0.011149578
1685,2016/9/13,-0.01092419
1686,2016/9/14,-0.0106989
1687,2016/9/15,-0.010473728
1688,2016/9/16,-0.010249034
1689,2016/9/19,-0.009575993
1690,2016/9/20,-0.0093520135
1691,2016/9/21,-0.009128168
1692,2016/9/22,-0.008904889
1693,2016/9/23,-0.008681551
1694,2016/9/26,-0.008013174
1695,2016/9/27,-0.0077910125
1696,2016/9/28,-0.007568836
1697,2016/9/29,-0.0073471293
1698,2016/9/30,-0.0071254373
1699,2016/10/3,-0.0064619556
1700,2016/10/4,-0.0062411055
1701,2016/10/5,-0.0060206503
1702,2016/10/6,-0.005797699
1703,2016/10/7,-0.005577579
1704,2016/10/10,-0.004918501
1705,2016/10/11,-0.004699275
1706,2016/10/12,-0.0044802874
1707,2016/10/13,-0.0042615533
1708,2016/10/14,-0.004042968
1709,2016/10/17,-0.0033886284
