,Date,ethernet,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
999,0.25,-0.30246866,-1.4692197,0.16851431,-0.31312943,4.8660975,1.5786248,2.4087565,2.9553914,6.8903027,-0.27998233,2.7156074,-1.2037247,-1.3644979,0.76827717,-1.6698579,6.2029653,2.0120506,-0.72885853,10.710058,2.8999531,-1.587888,-1.4653535,3.376298,0.33911604,-0.3749997,-1.23554,-0.125541,9.096661,12.500574,-1.6793085,4.4366846,7.77447,12.269413,6.4214163,7.119875,7.7713866,-1.6787934,0.14641106,-1.6327776,16.349087,2.6837857,-0.18467575,9.716787,7.1894836,-1.0720661,6.2268596,3.8930264,2.1389542,2.9586406,-0.45440552,-0.3398716,-0.3387845,-1.67153,5.881792,-0.72672033,-1.278983,2.1380162,2.2914724,1.8647869,12.555893,-1.170846,4.9026637,8.181268,2.6157463,-1.6068925,-0.90228605,-0.1791878,9.186443,-1.4721316,4.412695,-1.6203058,-1.1095294,0.93921864,-0.25049457,2.1000586,8.73327,-1.5121435,3.331524,-1.3084738,7.800723,13.42886,5.525738,-1.6933005,-1.65451,9.919018,2.698889,8.580002,-1.6038901,-0.33491653,2.7449737,-1.4744982,15.394716,-1.6193124,5.7068057,2.7726896,-1.59939,5.3341064,11.150732,9.125729,4.7961006,-1.2559052
1000,0.25025,-0.4449952,-1.4579101,0.17550373,-0.29443344,4.9021177,1.8376708,2.415961,3.0420942,6.8238816,-0.21902551,2.5584807,-1.2041256,-1.3698057,0.818152,-1.6605878,6.24562,2.1924145,-0.74618095,10.900499,2.8151913,-1.5854739,-1.4542766,3.542765,0.33820215,-0.34059465,-1.3096441,-0.1180716,9.184766,12.605458,-1.6851072,4.5952024,7.7918067,12.356245,6.381272,7.181796,7.9669065,-1.6903563,0.2020259,-1.6264129,16.411394,2.6970325,-0.16296451,9.717694,7.033282,-1.0493648,6.1618896,3.7963114,2.3363388,2.8668292,-0.40860838,-0.4337654,-0.2949619,-1.6830947,5.9050827,-0.68144745,-1.2946608,2.2617517,2.2865431,1.8699846,12.701221,-1.1305693,4.9743547,7.999077,2.6451483,-1.603521,-0.80947614,-0.13903622,9.154659,-1.4745622,4.405576,-1.6165148,-1.1460757,1.0382682,-0.30371708,2.1758847,8.8995285,-1.521567,3.3016386,-1.3033202,7.756189,13.447401,5.4892683,-1.704311,-1.6513412,9.711857,2.7796578,8.666041,-1.5969514,-0.2346665,2.836758,-1.4664257,15.367503,-1.6663152,5.723232,2.9589984,-1.5912299,5.3851805,11.259194,9.125875,4.7971864,-1.2130274
1001,0.2505,0.15557465,-1.4390098,0.10740015,-0.3057506,5.0507207,1.8625095,2.3782606,3.0522788,6.9160824,-0.22798689,2.5992992,-1.2053311,-1.337591,0.95018566,-1.6580081,6.358425,2.2367382,-0.6502326,10.749447,2.8542035,-1.6092652,-1.4439687,3.6155722,0.26415196,-0.2429148,-1.2810981,-0.121547654,9.043005,12.757132,-1.6820555,4.6986737,7.761809,12.424775,6.477275,7.118112,8.025566,-1.6805031,0.254582,-1.6174926,16.47022,2.7664213,-0.24083012,9.7207775,7.018679,-1.086426,6.1373625,3.7897956,2.2331004,2.9408937,-0.38627937,-0.37746453,-0.29680496,-1.6896344,5.8530884,-0.6619873,-1.2657087,2.284329,2.2803512,1.8844688,12.666462,-1.1198946,4.8874,7.863568,2.7222672,-1.6167306,-0.8552169,0.011759415,9.104541,-1.4886283,4.5876827,-1.6084725,-1.1563705,0.89096636,-0.2420219,2.2094693,8.904026,-1.527733,3.363478,-1.3080556,7.748527,13.5368595,5.509297,-1.7080524,-1.6501219,9.739627,2.7096891,8.670659,-1.5867327,-0.19818029,2.8909373,-1.4728737,15.486964,-1.6749064,5.589233,2.9714127,-1.5936161,5.4325666,11.291433,8.992321,4.862112,-1.1670358
1002,0.25075,-0.463491,-1.4200983,0.0391988,-0.31710494,5.1994762,1.8870717,2.3405023,3.0623734,7.008484,-0.23703277,2.640359,-1.2065376,-1.3053277,1.0823331,-1.6554363,6.4713283,2.280905,-0.5541377,10.597967,2.8933682,-1.6330905,-1.4336603,3.6882763,0.19000567,-0.14514774,-1.2524263,-0.12503718,8.900954,12.90888,-1.6789927,4.8020926,7.731751,12.493292,6.573452,7.0542703,8.084069,-1.6706233,0.3071407,-1.6085682,16.529049,2.8358855,-0.3188239,9.7238655,7.004243,-1.123563,6.11288,3.7833867,2.1294906,3.0151649,-0.3639757,-0.32097763,-0.29870278,-1.6961689,5.8009977,-0.6425556,-1.2366998,2.3067884,2.2741568,1.8989658,12.631484,-1.109254,4.8002462,7.728099,2.7994525,-1.6299617,-0.9011286,0.16270512,9.054396,-1.50271,4.7700367,-1.600424,-1.1666352,0.74335295,-0.1801822,2.243008,8.908331,-1.533896,3.4254339,-1.3128035,7.740908,13.626414,5.529395,-1.7117857,-1.6489048,9.767681,2.6395319,8.67518,-1.576509,-0.16176584,2.9450781,-1.4793398,15.606615,-1.6834528,5.4550385,2.9836211,-1.5960155,5.479954,11.3235855,8.858591,4.927122,-1.1210351
1003,0.251,-0.49830663,-1.4011891,-0.028994404,-0.32845792,5.348213,1.911631,2.3027484,3.0724669,7.1008744,-0.2460776,2.6814134,-1.207744,-1.273068,1.2144649,-1.6528647,6.5842175,2.3250663,-0.45805424,10.4465065,2.9325283,-1.656913,-1.4233533,3.7609715,0.115868226,-0.047392342,-1.2237577,-0.1285263,8.758919,13.06061,-1.6759304,4.9054985,7.701697,12.561801,6.6696177,6.990436,8.142567,-1.6607444,0.3596931,-1.599645,16.587872,2.9053414,-0.3968084,9.726952,6.9898086,-1.1606956,6.088402,3.7769785,2.0258932,3.0894272,-0.3416747,-0.26449746,-0.30060035,-1.7027025,5.7489142,-0.6231262,-1.2076944,2.3292453,2.2679634,1.9134611,12.596511,-1.0986147,4.7131023,7.5926466,2.8766286,-1.6431911,-0.9470347,0.31363285,9.004254,-1.51679,4.9523687,-1.5923765,-1.1768986,0.5957571,-0.118349865,2.2765422,8.912635,-1.5400581,3.4873827,-1.3175509,7.73329,13.715959,5.5494905,-1.7155185,-1.6476879,9.795732,2.5693831,8.679701,-1.5662866,-0.12535575,2.9992127,-1.4858053,15.726253,-1.6919982,5.32086,2.9958282,-1.5984144,5.527335,11.355734,8.724876,4.9921246,-1.0750397
1004,0.25125,-0.49830663,-1.3822775,-0.097195745,-0.33981228,5.4969683,1.9361931,2.26499,3.0825613,7.1932755,-0.25512353,2.7224731,-1.2089505,-1.2408047,1.3466123,-1.6502928,6.6971207,2.369233,-0.36195934,10.295029,2.9716928,-1.6807386,-1.4130449,3.8336756,0.04172193,0.0503747,-1.1950858,-0.13201582,8.616867,13.2123575,-1.6728678,5.0089164,7.671639,12.630318,6.7657943,6.9265947,8.20107,-1.6508646,0.41225183,-1.5907207,16.6467,2.9748054,-0.47480214,9.730039,6.975373,-1.1978325,6.0639195,3.7705696,1.9222838,3.1636982,-0.31937104,-0.20801055,-0.30249816,-1.709237,5.696824,-0.60369456,-1.1786855,2.3517046,2.261769,1.927958,12.561533,-1.087974,4.625948,7.457177,2.9538143,-1.6564221,-0.9929464,0.4645785,8.954109,-1.5308716,5.134723,-1.584328,-1.1871632,0.44814372,-0.056510165,2.3100805,8.916939,-1.546221,3.5493386,-1.3222988,7.7256713,13.805512,5.5695887,-1.7192516,-1.6464708,9.823786,2.499226,8.684222,-1.5560628,-0.088941306,3.0533535,-1.4922714,15.845902,-1.7005447,5.1866655,3.0080364,-1.6008136,5.574723,11.387885,8.5911455,5.057134,-1.029039
1005,0.2515,2.4316473,-1.3550003,-0.09753358,-0.20122612,5.4683137,1.9277847,2.3331897,3.1463947,7.3080387,-0.3246799,2.8210526,-1.2407658,-1.1955099,1.3534274,-1.6355935,6.554982,2.4801352,-0.28851053,10.223231,2.866675,-1.681267,-1.4399498,3.727023,0.030772194,0.10558601,-1.112745,-0.06847568,8.753963,13.185932,-1.6616462,5.0035043,7.710081,12.616383,6.782895,6.990433,8.215316,-1.6372161,0.48059386,-1.5891988,16.668257,2.845336,-0.5224313,9.889437,7.110731,-1.2352797,6.022061,3.758152,2.0031013,3.0473564,-0.296995,-0.19280003,-0.2502314,-1.708756,5.783579,-0.63505507,-1.1918801,2.3608797,2.0767639,2.0162466,12.62843,-1.0853213,4.838166,7.342261,2.9534335,-1.653537,-1.0031812,0.57075435,8.864061,-1.5095087,5.0494947,-1.601255,-1.1735014,0.45943493,-0.13959041,2.4083343,8.782227,-1.5540973,3.6449666,-1.3059895,7.7096024,13.735048,5.6868734,-1.7130961,-1.62111,9.834337,2.3223324,8.581878,-1.5400802,-0.05632814,3.2292273,-1.4436781,15.84296,-1.69649,5.1561832,3.008808,-1.6028935,5.559799,11.465544,8.600067,5.085252,-0.96995044
1006,0.25175,1.2816432,-1.3277164,-0.09779039,-0.062477544,5.439451,1.919338,2.4015076,3.2102847,7.4228153,-0.39430022,2.9196887,-1.2726136,-1.1502051,1.3600922,-1.6208816,6.412557,2.591104,-0.21509749,10.151539,2.761497,-1.6817677,-1.4668958,3.6201687,0.019899176,0.16073996,-1.0303502,-0.0048631355,8.891376,13.159298,-1.6504163,4.997963,7.7486,12.60235,6.7998996,7.0544167,8.229508,-1.6235647,0.5489466,-1.5876862,16.689766,2.7156444,-0.57001853,10.049002,7.246252,-1.2727228,5.9801874,3.7457285,2.0841296,2.930801,-0.2746216,-0.17764057,-0.19790617,-1.7082669,5.870489,-0.66647255,-1.2051234,2.3700376,1.891567,2.1046124,12.695442,-1.0826784,5.0507174,7.227382,2.9529605,-1.6506332,-1.0133723,0.676864,8.773975,-1.488106,4.963958,-1.6182098,-1.1598126,0.47091442,-0.22283368,2.5066533,8.647366,-1.5619748,3.7406235,-1.2896571,7.6935253,13.664402,5.8042603,-1.7069297,-1.5957233,9.844868,2.1453323,8.479418,-1.5240927,-0.023723392,3.4052253,-1.395025,15.839872,-1.6924208,5.1258287,3.0095656,-1.6049728,5.5448036,11.543246,8.6091585,5.1133227,-0.9108533
1007,0.252,-0.5331223,-1.3004292,-0.09804723,0.076287575,5.4105854,1.9108901,2.4698339,3.2741823,7.5376053,-0.46392882,3.018337,-1.3044653,-1.1048949,1.3667576,-1.6061678,6.2701144,2.702086,-0.1416757,10.079837,2.6563072,-1.6822684,-1.493845,3.5133018,0.009024863,0.21590047,-0.9479455,0.058757003,9.028805,13.132659,-1.639185,4.9924207,7.7871237,12.588316,6.816906,7.118408,8.243702,-1.6099117,0.6173075,-1.5861732,16.711277,2.5859373,-0.6176115,10.208587,7.381789,-1.3101704,5.938308,3.7333035,2.1651676,2.8142314,-0.2522455,-0.16247931,-0.14557473,-1.7077775,5.95741,-0.6978937,-1.2183683,2.379197,1.7063484,2.192989,12.762461,-1.0800352,5.2632933,7.1124897,2.9524875,-1.647729,-1.0235646,0.7829864,8.68388,-1.4667008,4.878411,-1.6351666,-1.1461221,0.4823953,-0.30608687,2.6049843,8.512487,-1.5698531,3.8362916,-1.2733226,7.677447,13.593748,5.921661,-1.7007625,-1.5703337,9.855398,1.9683113,8.3769455,-1.508103,0.008885244,3.5812442,-1.346366,15.836782,-1.6883512,5.0954704,3.0103235,-1.6070523,5.5298057,11.620958,8.618251,5.1413965,-0.8517491
1008,0.25225,-0.20672563,-1.2731453,-0.09830403,0.21503614,5.381723,1.9024434,2.5381517,3.3380723,7.6523814,-0.5335492,3.1169734,-1.3363132,-1.0595901,1.3734223,-1.5914558,6.127689,2.8130548,-0.06826266,10.008143,2.5511296,-1.682769,-1.520791,3.4064476,-0.0018481553,0.27105442,-0.8655505,0.12236955,9.166218,13.106024,-1.6279551,4.9868793,7.825643,12.574285,6.8339105,7.1823916,8.257894,-1.5962603,0.68566024,-1.5846604,16.732786,2.456246,-0.6651988,10.368153,7.51731,-1.3476136,5.896434,3.7208803,2.2461958,2.697676,-0.22987208,-0.14731985,-0.09324954,-1.7072884,6.0443206,-0.72931105,-1.2316117,2.388355,1.5211518,2.281355,12.829473,-1.0773925,5.4758434,6.997612,2.9520144,-1.6448251,-1.0337558,0.88909614,8.593795,-1.4452981,4.792874,-1.6521214,-1.1324333,0.49387476,-0.38933015,2.7033036,8.377625,-1.5777305,3.9319484,-1.2569902,7.6613703,13.523101,6.039048,-1.694596,-1.544947,9.865928,1.7913113,8.274485,-1.4921155,0.04148999,3.7572422,-1.2977129,15.833694,-1.6842818,5.065116,3.0110812,-1.6091317,5.5148096,11.698663,8.627342,5.169467,-0.792652
1009,0.2525,-0.27254894,-1.247014,-0.070670284,0.16386458,5.530943,1.7669674,2.7009544,3.2328897,7.774493,-0.4419425,3.1802099,-1.3468153,-1.0547808,1.2574284,-1.592427,6.2275915,2.8787565,-0.056874454,9.894871,2.4806795,-1.6869283,-1.5496581,3.4415498,0.05034462,0.23424646,-0.89176774,0.021821514,9.162836,12.998131,-1.6350499,5.024264,7.933362,12.5228,6.918994,7.1899233,8.312712,-1.620894,0.58703727,-1.6042062,16.710793,2.2770329,-0.73539853,10.497578,7.361236,-1.3562684,5.963213,3.724901,2.4696884,2.5412025,-0.19376296,-0.024032272,-0.20892242,-1.7015505,6.0689726,-0.78530794,-1.2310277,2.5745125,1.5290864,2.3721156,12.835994,-1.1032102,5.5555096,6.9448886,3.0470135,-1.6446395,-1.127048,0.8168842,8.65485,-1.4223641,4.899292,-1.6518315,-1.0758789,0.5454976,-0.35913306,2.6966133,8.488449,-1.5602663,4.13408,-1.2250028,7.6644897,13.580954,6.061735,-1.6920493,-1.5306485,9.933292,1.7675194,8.202341,-1.4816914,0.029918192,3.6689003,-1.2519088,15.697914,-1.6837683,4.885759,3.0358856,-1.5992496,5.4057975,11.66586,8.638938,5.2116942,-0.86949515
1010,0.25275,-0.40038764,-1.2208841,-0.04300326,0.11246633,5.680375,1.6313398,2.8638697,3.1275048,7.896613,-0.35014343,3.243404,-1.357292,-1.05002,1.1412882,-1.5934167,6.3277836,2.9444046,-0.045560293,9.781548,2.4102712,-1.6910919,-1.5785275,3.4768212,0.10261266,0.19732875,-0.91811466,-0.07892244,9.1592865,12.890141,-1.6421667,5.061699,8.041163,12.471273,7.004159,7.1973867,8.3675785,-1.6455733,0.48821503,-1.6237772,16.688747,2.0977607,-0.8056253,10.626966,7.204815,-1.3648889,6.030122,3.7289414,2.6933513,2.3846817,-0.15763745,0.09938435,-0.32479578,-1.6958063,6.0935497,-0.8413341,-1.2304273,2.7608814,1.5372512,2.4628792,12.842443,-1.129062,5.635017,6.8922396,3.142126,-1.6444572,-1.2204394,0.7444594,8.716084,-1.3994284,5.0059395,-1.651521,-1.0192733,0.59716845,-0.3288006,2.689798,8.599566,-1.5427719,4.336339,-1.1929967,7.667632,13.63896,6.084309,-1.6895068,-1.5163631,10.000725,1.7439104,8.130233,-1.4712738,0.018293671,3.5802426,-1.2061081,15.561974,-1.6832588,4.7062244,3.0607185,-1.5893531,5.2966733,11.632926,8.6505375,5.2539387,-0.94650054
1011,0.253,-0.49830663,-1.1947573,-0.015339528,0.061074205,5.82979,1.4957283,3.0267656,3.0221329,8.018719,-0.2583553,3.3065906,-1.3677673,-1.0452596,1.0251617,-1.5944065,6.4279633,3.0100448,-0.034247473,9.668238,2.339871,-1.695255,-1.6073933,3.5120885,0.15487447,0.16041544,-0.9444584,-0.17965439,9.155739,12.782163,-1.6492827,5.0991306,8.1489525,12.419752,7.0893135,7.2048497,8.422439,-1.6702495,0.3894046,-1.6433456,16.666704,1.91851,-0.87584376,10.756341,7.0484123,-1.3735085,6.0970225,3.7329814,2.9169877,2.2281795,-0.12151625,0.22278628,-0.44065535,-1.6900629,6.118125,-0.8973536,-1.2298269,2.9472282,1.5454153,2.553632,12.848891,-1.1549108,5.7145147,6.839597,3.2372274,-1.644275,-1.3138199,0.67204326,8.777311,-1.3764954,5.1125746,-1.6512105,-0.9626743,0.64883304,-0.29847172,2.6829834,8.71067,-1.5252798,4.5385737,-1.1609946,7.670774,13.696959,6.10688,-1.6869645,-1.5020797,10.06815,1.7203043,8.058134,-1.4608575,0.0066705365,3.4915957,-1.1603129,15.426051,-1.6827495,4.5267105,3.0855486,-1.5794579,5.187562,11.599995,8.662135,5.296178,-1.0234967
1012,0.25325,-0.37209994,-1.1686275,0.012327501,0.009675957,5.979223,1.3601007,3.1896808,2.916748,8.140839,-0.16655621,3.3697848,-1.378244,-1.0404986,0.90902156,-1.5953963,6.5281553,3.075693,-0.022933304,9.554915,2.2694623,-1.6994187,-1.6362627,3.54736,0.2071425,0.123497725,-0.9708053,-0.28039834,9.152189,12.674172,-1.6563994,5.136566,8.256754,12.368224,7.174478,7.2123137,8.477306,-1.6949289,0.29058236,-1.6629165,16.644657,1.7392378,-0.94607055,10.88573,6.891991,-1.3821288,6.163932,3.7370217,3.1406503,2.0716586,-0.08539075,0.34620288,-0.5565287,-1.6843185,6.1427026,-0.95337975,-1.2292265,3.1335971,1.5535802,2.6443958,12.85534,-1.1807626,5.7940216,6.786948,3.3323405,-1.6440926,-1.4072113,0.59961855,8.838546,-1.3535596,5.219222,-1.6509,-0.90606874,0.7005038,-0.26813924,2.676168,8.821788,-1.5077853,4.7408323,-1.1289886,7.6739163,13.754965,6.1294546,-1.684422,-1.4877943,10.135582,1.6966952,7.9860253,-1.45044,-0.004953985,3.4029384,-1.1145121,15.290112,-1.6822401,4.347176,3.1103818,-1.5695615,5.0784373,11.56706,8.673735,5.3384223,-1.1005021
1013,0.2535,-0.18496585,-1.1882081,0.02328549,-0.098455295,5.9685965,1.2738093,3.104992,2.9245887,8.130401,-0.1403414,3.4384143,-1.335814,-0.9786972,0.8907531,-1.5934491,6.4431224,3.0422802,-0.06481823,9.561186,2.2624881,-1.6970615,-1.6520464,3.4745011,0.3374317,0.13537008,-0.92370915,-0.31272483,9.083124,12.713371,-1.6428871,5.1397943,8.148528,12.335034,7.1472764,7.1966553,8.42759,-1.6890687,0.34482104,-1.6563041,16.713816,1.823472,-0.9728534,10.946746,6.802268,-1.3808284,6.171662,3.8698347,3.056287,2.2743685,-0.030115455,0.35477874,-0.4622285,-1.6843,6.176953,-0.91109675,-1.2178456,3.136419,1.7040231,2.7188816,12.827939,-1.1149206,5.8940644,6.7719817,3.2738714,-1.641728,-1.3963792,0.59334016,8.905929,-1.3378521,5.2223544,-1.6565864,-0.9314235,0.5388766,-0.1835779,2.686821,8.800586,-1.4919943,4.7376847,-1.0726843,7.7225056,13.747913,6.0791035,-1.6919194,-1.4637965,10.122496,1.5472459,7.88662,-1.4560145,-0.08893792,3.442461,-1.1542642,15.43101,-1.6752594,4.495531,3.0456226,-1.569489,5.083452,11.672784,8.714423,5.4052067,-1.1255412
1014,0.25375,0.2393498,-1.2078356,0.034224227,-0.20663458,5.9578,1.1875813,3.0200472,2.9325502,8.119822,-0.11420016,3.5070415,-1.2933323,-0.9168418,0.872592,-1.5914992,6.3579016,3.0087652,-0.106755294,9.567585,2.2555828,-1.6946976,-1.667814,3.4015346,0.4677891,0.14729337,-0.8765398,-0.34497395,9.013996,12.752722,-1.6293542,5.142985,8.040083,12.301868,7.119957,7.180974,8.377769,-1.6831763,0.3992176,-1.6496644,16.783064,1.9079792,-0.99958646,11.007682,6.7126274,-1.3795176,6.179328,4.00277,2.971603,2.4774404,0.02517381,0.36323023,-0.36771384,-1.6842875,6.2112103,-0.8687132,-1.2064545,3.1390433,1.8546009,2.7933412,12.800505,-1.048988,5.9941177,6.757057,3.2152448,-1.6393616,-1.3854363,0.58713365,8.973309,-1.3221543,5.225375,-1.6622785,-0.95686316,0.37703952,-0.09896839,2.6974916,8.779244,-1.4762069,4.734317,-1.0163605,7.771138,13.740791,6.02868,-1.6994269,-1.4397911,10.109323,1.3976791,7.7871966,-1.4616055,-0.17298956,3.4821162,-1.1941035,15.572189,-1.6682725,4.644221,2.9807754,-1.5694273,5.0885887,11.778645,8.755138,5.4720097,-1.1505218
1015,0.254,-0.43030733,-1.2274653,0.045164272,-0.31482676,5.9470015,1.1013429,2.9350927,2.9405127,8.1092415,-0.088055804,3.5756772,-1.2508457,-0.85497916,0.85442865,-1.589549,6.2726703,2.9752464,-0.14869735,9.573983,2.2486768,-1.6923333,-1.6835837,3.3285594,0.59816206,0.15921812,-0.82936484,-0.37722695,8.94486,12.792078,-1.6158197,5.146176,7.9316263,12.2687,7.092634,7.1652904,8.327942,-1.6772834,0.45362064,-1.643024,16.85232,1.9924963,-1.0263226,11.0686245,6.6229753,-1.3782065,6.1869946,4.135721,2.886909,2.6805363,0.08046965,0.37168276,-0.27318788,-1.6842749,6.245471,-0.8263246,-1.1950619,3.141668,2.0051966,2.8678095,12.7730665,-0.9830475,6.094183,6.7421303,3.1566107,-1.6369948,-1.3744922,0.5809263,9.040697,-1.3064545,5.2283964,-1.6679714,-0.9823059,0.21518321,-0.014348805,2.7081633,8.7579,-1.4604177,4.7309484,-0.9600302,7.819776,13.733668,5.9782495,-1.7069352,-1.4157828,10.096149,1.2480944,7.687762,-1.4671974,-0.2570512,3.5217762,-1.2339474,15.713386,-1.6612847,4.7929277,2.91592,-1.5693655,5.0937257,11.884518,8.795859,5.5388203,-1.175505
1016,0.25425,-0.5331223,-1.2470927,0.056103013,-0.42300603,5.9362044,1.0151148,2.8501482,2.948474,8.098661,-0.061914567,3.6443043,-1.2083639,-0.7931238,0.8362675,-1.587599,6.187449,2.9417317,-0.19063441,9.580382,2.2417715,-1.6899695,-1.6993514,3.2555933,0.7285195,0.17114143,-0.7821955,-0.40947607,8.875733,12.83143,-1.6022869,5.1493664,7.823182,12.235534,7.0653152,7.1496086,8.27812,-1.671391,0.50801724,-1.6363842,16.921568,2.0770032,-1.0530558,11.12956,6.533335,-1.3768955,6.1946597,4.2686567,2.802225,2.883608,0.13575892,0.38013428,-0.17867324,-1.6842625,6.2797284,-0.7839411,-1.1836709,3.1442928,2.1557746,2.942269,12.745632,-0.9171148,6.1942363,6.727206,3.0979838,-1.6346283,-1.3635495,0.5747197,9.108078,-1.2907567,5.231417,-1.6736635,-1.0077457,0.053346176,0.070260696,2.7188337,8.736559,-1.4446305,4.7275805,-0.9037065,7.8684087,13.726546,5.9278264,-1.7144425,-1.3917775,10.082977,1.0985278,7.588339,-1.4727885,-0.34110284,3.5614316,-1.2737867,15.854565,-1.6542978,4.9416175,2.8510728,-1.5693038,5.0988626,11.990377,8.8365755,5.605623,-1.2004853
1017,0.2545,-0.49721864,-1.2781239,-0.06333321,-0.42381692,5.948904,1.0071259,2.8353283,2.9259639,8.064618,-0.017524673,3.6700947,-1.1917906,-0.83335394,0.9615404,-1.6121624,6.3248954,2.978513,-0.14604785,9.664099,2.2825034,-1.6968533,-1.694911,3.221075,0.7143137,0.116562,-0.7822659,-0.38049403,8.828145,12.823185,-1.5877753,5.215354,7.7857337,12.178061,7.1689587,7.1601667,8.409813,-1.6671236,0.37098962,-1.6300746,16.913252,1.9436315,-1.0536547,11.161132,6.492573,-1.3858058,6.198857,4.2564607,2.8730114,2.9506588,0.13576719,0.39636487,-0.08589898,-1.6871382,6.1937437,-0.8348135,-1.2140669,3.0326068,2.1097264,3.0215836,12.837505,-0.7941688,6.2961617,6.742316,3.1568973,-1.6327982,-1.350389,0.5582521,9.1363125,-1.2660155,5.040061,-1.6786249,-1.1138108,0.099588245,0.07355327,2.869729,8.670177,-1.444552,4.712106,-0.84084916,7.7361865,13.796382,6.0307245,-1.7095109,-1.4090697,10.1560135,1.0698183,7.7332916,-1.5290627,-0.48166364,3.4476137,-1.2876556,15.830562,-1.6511258,4.8824587,2.8803804,-1.5433223,4.9935274,12.123773,8.825331,5.6398916,-1.1454792
1018,0.25475,-0.5331223,-1.3091671,-0.18290946,-0.42451245,5.961629,0.999221,2.8205838,2.9034207,8.03055,0.026884818,3.695839,-1.175245,-0.8736938,1.0869673,-1.6367543,6.4625807,3.01537,-0.10136836,9.747896,2.3232863,-1.7037469,-1.6904488,3.1865983,0.6999525,0.061911143,-0.782387,-0.3514462,8.78058,12.814888,-1.5732628,5.2814083,7.7483616,12.120561,7.272743,7.1707535,8.541699,-1.6628578,0.23375638,-1.6237652,16.90485,1.8100255,-1.0542257,11.192673,6.4518633,-1.3947272,6.2030497,4.244109,2.9439645,3.0175633,0.13571608,0.41260377,0.0068734065,-1.6900167,6.10763,-0.88578606,-1.2445077,2.9207983,2.063467,3.100903,12.929506,-0.67116153,6.3980885,6.7574577,3.2159371,-1.6309687,-1.3372259,0.54177344,9.164503,-1.2412646,4.8484964,-1.6835854,-1.2199626,0.14605382,0.076758504,3.0207748,8.603748,-1.4444903,4.696619,-0.77798486,7.6037693,13.866301,6.1337876,-1.7045658,-1.4264061,10.229143,1.0412385,7.8785067,-1.5853915,-0.6222851,3.3336306,-1.3014966,15.806381,-1.6479579,4.8230762,2.909789,-1.5173129,4.888074,12.257196,8.814032,5.6741247,-1.0903871
1019,0.255,-0.35034016,-1.3402067,-0.30247143,-0.4252079,5.9743524,0.9913171,2.8058414,2.8808806,7.9964867,0.07128901,3.7215805,-1.1587017,-0.91402876,1.2123793,-1.6613432,6.60025,3.0522225,-0.056694195,9.831686,2.3640645,-1.7106398,-1.6859872,3.1521258,0.6855931,0.007266797,-0.78250813,-0.32240188,8.73302,12.806592,-1.5587521,5.347455,7.7109947,12.063068,7.376516,7.1813383,8.673571,-1.6585925,0.0965395,-1.6174568,16.896454,1.6764356,-1.0547966,11.224209,6.4111586,-1.4036473,6.207242,4.2317586,3.0149095,3.08446,0.135665,0.4288408,0.09963472,-1.6928952,6.021526,-0.9367525,-1.2749449,2.8090034,2.0172133,3.180213,13.021497,-0.54816896,6.500004,6.772598,3.2749698,-1.6291393,-1.3240646,0.52529675,9.192692,-1.2165165,4.656955,-1.6885453,-1.3261018,0.19251385,0.07996335,3.171803,8.537326,-1.4444287,4.6811337,-0.715128,7.471369,13.936211,6.2368383,-1.6996214,-1.4437406,10.302264,1.0126623,8.0237055,-1.6417136,-0.7628898,3.2196612,-1.3153361,15.782203,-1.6447904,4.763701,2.9391942,-1.4913067,4.782633,12.390605,8.802734,5.7083545,-1.0353016
1020,0.25525,-0.35034016,-1.37125,-0.4220477,-0.42590347,5.987077,0.9834122,2.791097,2.8583376,7.962418,0.1156985,3.7473247,-1.1421562,-0.9543686,1.3378063,-1.685935,6.7379355,3.0890796,-0.012014708,9.915484,2.4048474,-1.7175335,-1.6815251,3.117649,0.671232,-0.04738406,-0.78262925,-0.29335406,8.685455,12.798295,-1.5442395,5.4135094,7.673623,12.005569,7.4803004,7.191925,8.805459,-1.6543267,-0.040693723,-1.6111475,16.888052,1.5428296,-1.0553675,11.255749,6.370449,-1.4125687,6.211435,4.2194066,3.0858626,3.1513646,0.13561389,0.44507968,0.1924071,-1.6957738,5.9354115,-0.9877251,-1.3053857,2.6971946,1.970954,3.2595322,13.113498,-0.42516172,6.6019306,6.7877398,3.3340096,-1.6273097,-1.3109016,0.50881815,9.220883,-1.1917657,4.4653897,-1.6935059,-1.4322536,0.23897943,0.08316858,3.3228488,8.470896,-1.444367,4.6656466,-0.6522637,7.3389525,14.006129,6.3399014,-1.6946764,-1.4610772,10.375394,0.9840827,8.1689205,-1.6980424,-0.9035113,3.105678,-1.3291773,15.758023,-1.6416225,4.7043185,2.9686027,-1.4652973,4.6771784,12.52403,8.791435,5.7425885,-0.98020947
