,Date,SPX,0,1,2,3,4,5,6,7,8,9
796,2013/3/5,-0.7911349,-1.4560959,-2.3831987,-1.4223568,-1.9580663,-2.5499206,-1.39082,-1.456942,-1.640019,-1.2766042,-3.3856132
797,2013/3/6,-0.7882766,-1.4653661,-2.3971512,-1.4223728,-1.9616504,-2.5553555,-1.3878286,-1.4509768,-1.6455569,-1.2853583,-3.401108
798,2013/3/7,-0.78349125,-1.4707611,-2.406385,-1.417056,-1.9716134,-2.5632195,-1.3746862,-1.4543847,-1.6444236,-1.2991028,-3.4203544
799,2013/3/8,-0.77170163,-1.4761554,-2.4156175,-1.41174,-1.9815753,-2.5710826,-1.3615458,-1.4577923,-1.6432905,-1.3128456,-3.4395986
800,2013/3/11,-0.763148,-1.4932113,-2.4287853,-1.409354,-2.0008402,-2.6049976,-1.3307208,-1.4631162,-1.6448317,-1.3559508,-3.449719
801,2013/3/12,-0.7694927,-1.499373,-2.4252238,-1.4159799,-2.001449,-2.6219501,-1.3251519,-1.4622099,-1.6480486,-1.371343,-3.4270406
802,2013/3/13,-0.7660301,-1.5055356,-2.4216614,-1.4226067,-2.0020583,-2.6389048,-1.3195822,-1.4613038,-1.6512661,-1.3867371,-3.4043589
803,2013/3/14,-0.751297,-1.5116974,-2.4180996,-1.4292325,-2.0026674,-2.6558576,-1.3140134,-1.4603977,-1.6544831,-1.4021293,-3.3816807
804,2013/3/15,-0.755568,-1.5217428,-2.4244442,-1.4289377,-2.0079305,-2.63294,-1.3168182,-1.4509506,-1.6447612,-1.4152532,-3.369163
805,2013/3/18,-0.7701382,-1.554712,-2.450712,-1.4229972,-2.0271184,-2.5350695,-1.3313494,-1.4163729,-1.606147,-1.4529629,-3.3390377
806,2013/3/19,-0.7765338,-1.5648437,-2.4565449,-1.4173094,-2.0295706,-2.5307477,-1.333135,-1.4105902,-1.5961857,-1.4550263,-3.3297696
807,2013/3/20,-0.75893235,-1.5740192,-2.459117,-1.4074833,-2.027623,-2.5580072,-1.3315086,-1.4112153,-1.5894701,-1.4453661,-3.3213642
808,2013/3/21,-0.780863,-1.5831934,-2.4616885,-1.3976586,-2.0256753,-2.5852633,-1.3298824,-1.4118402,-1.5827554,-1.4357071,-3.3129592
809,2013/3/22,-0.762013,-1.5923688,-2.4642608,-1.3878325,-2.0237277,-2.6125233,-1.3282561,-1.4124655,-1.5760398,-1.4260468,-3.3045535
810,2013/3/25,-0.7708348,-1.6169497,-2.465756,-1.3940861,-2.0312858,-2.6349487,-1.3148911,-1.395194,-1.5806203,-1.4201128,-3.2712884
811,2013/3/26,-0.7503863,-1.6247505,-2.4654226,-1.4009485,-2.0355976,-2.6344886,-1.3093009,-1.3868763,-1.5854534,-1.4212162,-3.2591228
812,2013/3/27,-0.75193805,-1.6325501,-2.465089,-1.4078101,-2.0399084,-2.6340287,-1.3037114,-1.3785595,-1.590286,-1.4223194,-3.2469585
813,2013/3/28,-0.7412628,-1.6280526,-2.4723608,-1.4030148,-2.027636,-2.6442308,-1.3040522,-1.3748978,-1.5876225,-1.4255991,-3.251792
814,2013/4/1,-0.7530856,-1.6013212,-2.5073647,-1.3711329,-1.9730651,-2.6815445,-1.3057439,-1.3600466,-1.5702529,-1.4357661,-3.279221
815,2013/4/2,-0.7394822,-1.5998416,-2.513846,-1.3599609,-1.9780496,-2.6659734,-1.296495,-1.3478862,-1.5665252,-1.4291027,-3.2715397
816,2013/4/3,-0.76743835,-1.5983624,-2.5203261,-1.3487906,-1.9830337,-2.6504045,-1.2872472,-1.3357273,-1.5627983,-1.4224403,-3.2638597
817,2013/4/4,-0.7567848,-1.5968828,-2.526807,-1.3376187,-1.988018,-2.6348329,-1.2779981,-1.3235668,-1.5590706,-1.4157768,-3.2561784
818,2013/4/5,-0.76813424,-1.5930291,-2.5306013,-1.328669,-1.9925017,-2.6215458,-1.2662116,-1.3132126,-1.5552244,-1.41093,-3.2479744
819,2013/4/8,-0.7515669,-1.5399733,-2.4950426,-1.3406239,-1.997211,-2.6215534,-1.186485,-1.3136855,-1.5415999,-1.4281143,-3.2142
820,2013/4/9,-0.7422376,-1.5222894,-2.4831908,-1.3446087,-1.9987807,-2.621556,-1.1599119,-1.3138431,-1.5370588,-1.433842,-3.2029428
821,2013/4/10,-0.710291,-1.5172985,-2.4742827,-1.3463515,-1.9893503,-2.6328886,-1.1444621,-1.3054625,-1.5318372,-1.4327658,-3.2017417
822,2013/4/11,-0.7009409,-1.5151889,-2.4660444,-1.3475853,-1.9774251,-2.6467905,-1.1315395,-1.2951452,-1.5264623,-1.4301457,-3.2028232
823,2013/4/12,-0.7084316,-1.5130794,-2.4578066,-1.3488193,-1.9655,-2.6606925,-1.1186168,-1.284828,-1.5210874,-1.4275256,-3.2039042
824,2013/4/15,-0.76969653,-1.5208447,-2.4382932,-1.3768724,-1.9555912,-2.6718664,-1.1019855,-1.2709095,-1.5181539,-1.4347142,-3.1988454
825,2013/4/16,-0.7322378,-1.5282353,-2.4335623,-1.3945198,-1.9611032,-2.6651862,-1.1039857,-1.2720752,-1.5216713,-1.4422381,-3.19433
826,2013/4/17,-0.7702911,-1.5356269,-2.4288306,-1.4121696,-1.9666158,-2.6585054,-1.1059862,-1.2732408,-1.525189,-1.4497628,-3.189814
827,2013/4/18,-0.78802,-1.5434703,-2.425765,-1.4272381,-1.9711658,-2.6511798,-1.1076679,-1.2758114,-1.5297337,-1.4555526,-3.1853127
828,2013/4/19,-0.7647921,-1.553843,-2.4319959,-1.4279138,-1.970347,-2.6402516,-1.1075716,-1.2862251,-1.5400141,-1.4516641,-3.1808903
829,2013/4/22,-0.75252867,-1.584958,-2.4506857,-1.4299407,-1.9678907,-2.6074696,-1.1072828,-1.3174633,-1.5708524,-1.4399993,-3.1676233
830,2013/4/23,-0.72519696,-1.5935876,-2.4528308,-1.440656,-1.9679693,-2.610736,-1.1077662,-1.3120342,-1.5665145,-1.4336727,-3.1706548
831,2013/4/24,-0.7251802,-1.6018348,-2.4540818,-1.4535668,-1.9682441,-2.6171076,-1.1083763,-1.3031391,-1.5589786,-1.4268132,-3.1753163
832,2013/4/25,-0.71456265,-1.6100821,-2.4553328,-1.4664775,-1.968519,-2.6234796,-1.1089865,-1.294244,-1.5514425,-1.4199538,-3.1799784
833,2013/4/26,-0.7194244,-1.6183304,-2.4565837,-1.47939,-1.9687939,-2.6298523,-1.1095967,-1.2853479,-1.5439055,-1.4130937,-3.1846406
834,2013/4/29,-0.70054376,-1.6554017,-2.4728856,-1.4937483,-1.9259223,-2.6048636,-1.1038649,-1.2659581,-1.5767801,-1.390971,-3.1485
835,2013/4/30,-0.6939995,-1.6686039,-2.4791791,-1.4968662,-1.9086396,-2.5935144,-1.1014365,-1.2599938,-1.5915372,-1.3834906,-3.1330204
836,2013/5/1,-0.718658,-1.6812491,-2.4841158,-1.4992987,-1.8938805,-2.5851316,-1.099889,-1.2543525,-1.6072621,-1.3777328,-3.1203756
837,2013/5/2,-0.6939665,-1.6909235,-2.4817936,-1.4980634,-1.8926226,-2.5926259,-1.1030581,-1.250436,-1.628181,-1.3811942,-3.1228967
838,2013/5/3,-0.6663336,-1.7005965,-2.479472,-1.4968283,-1.891365,-2.600119,-1.1062267,-1.2465199,-1.649097,-1.3846554,-3.1254177
839,2013/5/6,-0.6613078,-1.7160022,-2.4709985,-1.4926673,-1.882889,-2.6172018,-1.105108,-1.2435822,-1.6951251,-1.3936293,-3.1337996
840,2013/5/7,-0.64755225,-1.7091906,-2.466852,-1.4908808,-1.8759377,-2.6181588,-1.095413,-1.2503338,-1.6957917,-1.3953829,-3.1373117
841,2013/5/8,-0.63666064,-1.702379,-2.4627054,-1.4890943,-1.8689862,-2.6191158,-1.0857177,-1.2570853,-1.6964583,-1.3971367,-3.1408238
842,2013/5/9,-0.6464011,-1.6955665,-2.4585583,-1.4873075,-1.8620341,-2.6200728,-1.0760213,-1.2638378,-1.697125,-1.3988906,-3.144336
843,2013/5/10,-0.63503,-1.6950055,-2.450547,-1.4863341,-1.8655114,-2.627376,-1.0700186,-1.2676885,-1.7053933,-1.3987886,-3.1553695
844,2013/5/13,-0.63491696,-1.7125064,-2.414649,-1.4859086,-1.9079525,-2.668765,-1.0633426,-1.2703387,-1.7535317,-1.3927877,-3.2115598
845,2013/5/14,-0.60830826,-1.7161901,-2.404497,-1.486865,-1.9199883,-2.6788294,-1.0613333,-1.2721775,-1.7692771,-1.3917311,-3.227796
846,2013/5/15,-0.5948575,-1.7088176,-2.4036674,-1.4934702,-1.9211719,-2.6697059,-1.0604352,-1.2789307,-1.7834857,-1.3955271,-3.2312164
847,2013/5/16,-0.6081006,-1.701446,-2.4028382,-1.5000744,-1.9223555,-2.660583,-1.0595372,-1.2856829,-1.7976922,-1.3993226,-3.2346358
848,2013/5/17,-0.5810797,-1.6940736,-2.402009,-1.5066795,-1.9235394,-2.6514595,-1.058639,-1.2924364,-1.8119007,-1.4031186,-3.2380562
849,2013/5/20,-0.58294636,-1.6908616,-2.3514369,-1.5150832,-1.9155936,-2.6364837,-1.0602117,-1.3208147,-1.810118,-1.4372306,-3.2246976
850,2013/5/21,-0.5784086,-1.6938119,-2.324352,-1.5154572,-1.9104998,-2.6341279,-1.0616434,-1.3320011,-1.8000783,-1.4534347,-3.215221
851,2013/5/22,-0.60031563,-1.6967627,-2.2972639,-1.5158311,-1.9054053,-2.631772,-1.0630753,-1.3431889,-1.7900373,-1.4696407,-3.2057433
852,2013/5/23,-0.6080367,-1.6973644,-2.2823148,-1.5180898,-1.9114031,-2.6354024,-1.0610746,-1.3402377,-1.7891539,-1.4744304,-3.208863
853,2013/5/24,-0.6094909,-1.6956153,-2.2795138,-1.5222356,-1.9285064,-2.6450267,-1.055637,-1.323132,-1.7974375,-1.467793,-3.2245936
854,2013/5/28,-0.5928236,-1.7018756,-2.270112,-1.5248488,-1.9989388,-2.6721754,-1.0483236,-1.2791741,-1.8167255,-1.46768,-3.254425
855,2013/5/29,-0.61147374,-1.7114732,-2.2688527,-1.5170376,-2.0177717,-2.6720872,-1.0552423,-1.2830062,-1.8131588,-1.4836689,-3.2418337
856,2013/5/30,-0.6018134,-1.7210721,-2.267593,-1.5092255,-2.0366073,-2.671999,-1.0621618,-1.2868388,-1.8095915,-1.49966,-3.2292407
857,2013/5/31,-0.6398118,-1.7306697,-2.2663338,-1.5014144,-2.0554404,-2.671911,-1.0690805,-1.2906709,-1.8060248,-1.5156492,-3.2166493
858,2013/6/3,-0.6242059,-1.751051,-2.2344875,-1.4859918,-2.0299625,-2.6913462,-1.0680101,-1.3069451,-1.7998955,-1.5478816,-3.2150495
859,2013/6/4,-0.6387772,-1.7576838,-2.223333,-1.4810044,-2.019896,-2.6982033,-1.0672344,-1.312462,-1.7979399,-1.5583246,-3.2152107
860,2013/6/5,-0.6753649,-1.765925,-2.2309568,-1.472671,-2.0220675,-2.7081347,-1.0669708,-1.3154665,-1.7948954,-1.5719856,-3.2166214
861,2013/6/6,-0.6530719,-1.775744,-2.2569776,-1.461058,-2.0362267,-2.7210798,-1.0672089,-1.316011,-1.7907834,-1.5888023,-3.2192566
862,2013/6/7,-0.6194522,-1.7855618,-2.2829947,-1.4494464,-2.0503843,-2.7340236,-1.0674467,-1.3165551,-1.786672,-1.6056168,-3.2218914
863,2013/6/10,-0.62036693,-1.8279096,-2.3362038,-1.4368871,-2.0899954,-2.7342684,-1.0707448,-1.3198514,-1.7829959,-1.6594193,-3.2053838
864,2013/6/11,-0.6472766,-1.848711,-2.3410501,-1.4442556,-2.1017118,-2.7143364,-1.0731843,-1.3218129,-1.786262,-1.6790919,-3.18722
865,2013/6/12,-0.6694387,-1.8695152,-2.3458967,-1.4516251,-2.1134295,-2.6944013,-1.0756241,-1.3237746,-1.7895285,-1.6987672,-3.1690538
866,2013/6/13,-0.6307401,-1.8903165,-2.350743,-1.4589937,-2.125146,-2.6744688,-1.0780636,-1.325736,-1.7927946,-1.7184398,-3.15089
867,2013/6/14,-0.64630383,-1.8902233,-2.3519368,-1.463301,-2.1328495,-2.6755733,-1.072745,-1.3269296,-1.7992841,-1.7142866,-3.14226
868,2013/6/17,-0.6264251,-1.8781921,-2.3534636,-1.4744991,-2.1537008,-2.690718,-1.0524274,-1.3300773,-1.8205636,-1.6884285,-3.1217356
869,2013/6/18,-0.6059606,-1.8739113,-2.3581018,-1.474244,-2.1599524,-2.6872282,-1.051092,-1.3324631,-1.8304963,-1.6842486,-3.1228287
870,2013/6/19,-0.6427402,-1.8693705,-2.366699,-1.470166,-2.1655357,-2.675553,-1.0549685,-1.3361306,-1.8431528,-1.6843235,-3.1315286
871,2013/6/20,-0.7095272,-1.86483,-2.375295,-1.4660884,-2.171118,-2.6638796,-1.0588443,-1.3397976,-1.8558074,-1.6843987,-3.1402268
872,2013/6/21,-0.70249695,-1.8602891,-2.383892,-1.4620104,-2.176701,-2.6522045,-1.0627208,-1.3434652,-1.8684639,-1.6844738,-3.1489267
873,2013/6/24,-0.7347174,-1.8333116,-2.370421,-1.4771903,-2.1837358,-2.6849124,-1.0437168,-1.3270552,-1.8816588,-1.7264731,-3.181955
874,2013/6/25,-0.70979285,-1.8226409,-2.361,-1.4856933,-2.1848612,-2.7043216,-1.0335346,-1.3181422,-1.8829465,-1.74572,-3.1938362
875,2013/6/26,-0.6846247,-1.8119715,-2.35158,-1.4941952,-2.185986,-2.7237282,-1.0233538,-1.3092303,-1.884234,-1.7649646,-3.2057152
876,2013/6/27,-0.66832703,-1.8059897,-2.3405304,-1.4833119,-2.1790702,-2.7294703,-1.0246313,-1.3131629,-1.8900898,-1.7609963,-3.1966746
877,2013/6/28,-0.6796624,-1.800852,-2.3291893,-1.4689434,-2.170709,-2.7327538,-1.0279696,-1.3194053,-1.896766,-1.7528534,-3.1838725
878,2013/7/1,-0.66545177,-1.7897733,-2.2990034,-1.4397571,-2.1427402,-2.751665,-1.0437894,-1.3368095,-1.9130082,-1.7315536,-3.1483028
879,2013/7/2,-0.666889,-1.7930384,-2.2951012,-1.4523685,-2.1287892,-2.7725117,-1.0583785,-1.3404877,-1.912344,-1.7294761,-3.1410003
880,2013/7/3,-0.66471714,-1.796303,-2.2911994,-1.4649782,-2.1148398,-2.7933557,-1.0729656,-1.3441653,-1.9116797,-1.7273989,-3.133699
881,2013/7/5,-0.637953,-1.8046002,-2.284822,-1.4865197,-2.0886495,-2.830655,-1.1024876,-1.3509855,-1.9101539,-1.7215004,-3.1203594
882,2013/7/8,-0.6241416,-1.8431375,-2.2963147,-1.4645088,-2.0746074,-2.8217783,-1.1518741,-1.3533067,-1.9049497,-1.6869105,-3.1190174
883,2013/7/9,-0.6051466,-1.8559823,-2.3001454,-1.4571724,-2.0699272,-2.8188195,-1.168335,-1.3540803,-1.903215,-1.6753817,-3.1185703
884,2013/7/10,-0.6046679,-1.8474001,-2.2905564,-1.4607829,-2.0644517,-2.832028,-1.1570864,-1.3553183,-1.9083333,-1.6609433,-3.1121008
885,2013/7/11,-0.5691675,-1.8351262,-2.2786565,-1.4662797,-2.0588403,-2.8480213,-1.1410633,-1.3566363,-1.9146321,-1.6460059,-3.1045947
886,2013/7/12,-0.5610413,-1.8228519,-2.266756,-1.4717765,-2.0532289,-2.8640141,-1.1250402,-1.3579541,-1.9209307,-1.6310682,-3.0970879
887,2013/7/15,-0.5574185,-1.8019342,-2.237271,-1.4734856,-2.0344892,-2.8905976,-1.1434984,-1.3693091,-1.9341637,-1.6280513,-3.0825925
888,2013/7/16,-0.56721616,-1.8001151,-2.2294579,-1.4692669,-2.0276265,-2.8925261,-1.1712012,-1.375491,-1.9367393,-1.6405852,-3.0803607
889,2013/7/17,-0.5599116,-1.7982955,-2.2216434,-1.4650476,-2.020763,-2.894455,-1.1989075,-1.3816737,-1.9393153,-1.6531205,-3.0781283
890,2013/7/18,-0.54667366,-1.7993767,-2.2149298,-1.4619118,-2.015177,-2.8973463,-1.2219472,-1.387691,-1.9418931,-1.6617693,-3.077965
891,2013/7/19,-0.5424316,-1.812832,-2.2129066,-1.4633956,-2.0150366,-2.904346,-1.2250954,-1.3930068,-1.9444805,-1.6538438,-3.0866256
892,2013/7/22,-0.53707635,-1.8531946,-2.2068374,-1.4678462,-2.0146153,-2.9253423,-1.234539,-1.4089531,-1.9522423,-1.6300691,-3.1126049
893,2013/7/23,-0.5419641,-1.8598325,-2.1953645,-1.4813086,-2.014827,-2.9204545,-1.2380499,-1.412303,-1.9587257,-1.6255937,-3.0986097
894,2013/7/24,-0.5520328,-1.8653449,-2.1823342,-1.4967449,-2.0150964,-2.9136062,-1.2416201,-1.415328,-1.9658508,-1.6216878,-3.0808797
895,2013/7/25,-0.5453005,-1.8708575,-2.1693041,-1.5121814,-2.015366,-2.9067583,-1.2451903,-1.4183532,-1.9729762,-1.617782,-3.0631495
896,2013/7/26,-0.54311734,-1.8763705,-2.1562724,-1.5276197,-2.0156355,-2.899909,-1.2487607,-1.4213786,-1.9801023,-1.6138756,-3.0454168
897,2013/7/29,-0.55298704,-1.876569,-2.1443985,-1.4818213,-2.0205715,-2.9075334,-1.2575183,-1.4416218,-2.009723,-1.6357428,-2.9856176
898,2013/7/30,-0.55200154,-1.8756152,-2.1421392,-1.4608046,-2.0224748,-2.9118333,-1.2603158,-1.4490672,-2.0201118,-1.6451288,-2.9652705
899,2013/7/31,-0.55236125,-1.8775187,-2.1410542,-1.4414012,-2.024138,-2.9131336,-1.260997,-1.4547493,-2.0313146,-1.6498576,-2.9486957
900,2013/8/1,-0.51949936,-1.8911943,-2.1448078,-1.4286323,-2.0248148,-2.902077,-1.2529609,-1.4531718,-2.0458765,-1.6354041,-2.9476502
901,2013/8/2,-0.5151773,-1.9048681,-2.148561,-1.4158647,-2.0254912,-2.8910217,-1.2449259,-1.4515946,-2.0604367,-1.6209525,-2.9466052
902,2013/8/5,-0.51908225,-1.9368206,-2.161428,-1.3954706,-2.0152538,-2.8593051,-1.2242599,-1.4538796,-2.0930226,-1.5797763,-2.9422174
903,2013/8/6,-0.53421634,-1.939993,-2.1670413,-1.403436,-2.0017304,-2.8499303,-1.2202079,-1.4604249,-2.0947359,-1.5678508,-2.9397225
904,2013/8/7,-0.54427105,-1.9431653,-2.1726544,-1.411401,-1.9882069,-2.8405557,-1.2161561,-1.4669701,-2.0964494,-1.5559256,-2.9372275
905,2013/8/8,-0.53404546,-1.9463382,-2.1782682,-1.4193673,-1.9746819,-2.8311796,-1.2121038,-1.4735162,-2.098163,-1.5439987,-2.9347324
906,2013/8/9,-0.54347587,-1.9472948,-2.1919723,-1.4264376,-1.9654207,-2.85075,-1.2141246,-1.4727799,-2.1048439,-1.5320597,-2.9339423
907,2013/8/12,-0.54651755,-1.9443238,-2.2544193,-1.4452909,-1.9488726,-2.9857783,-1.2361975,-1.4513739,-2.1379857,-1.4962045,-2.9360669
908,2013/8/13,-0.53920776,-1.9418101,-2.2692888,-1.4523247,-1.9430937,-3.0229619,-1.2418884,-1.4459825,-2.149764,-1.4897338,-2.9345007
909,2013/8/14,-0.55289316,-1.9332299,-2.2604897,-1.4623456,-1.9362653,-3.0290039,-1.2409453,-1.4475315,-2.1644578,-1.5050828,-2.923878
910,2013/8/15,-0.590823,-1.9246511,-2.2516918,-1.4723653,-1.929438,-3.0350451,-1.2400026,-1.4490805,-2.17915,-1.52043,-2.9132566
911,2013/8/16,-0.59955114,-1.916071,-2.2428927,-1.4823861,-1.9226098,-3.0410872,-1.2390594,-1.4506295,-2.1938438,-1.535779,-2.9026337
912,2013/8/19,-0.6151556,-1.9168066,-2.232405,-1.4763883,-1.9123259,-3.0002413,-1.221062,-1.4739738,-2.1920464,-1.5853823,-2.9164205
913,2013/8/20,-0.6050987,-1.9223895,-2.2321165,-1.467119,-1.9109546,-2.9747367,-1.2120047,-1.4855249,-2.1821976,-1.602634,-2.9302201
914,2013/8/21,-0.620383,-1.9279733,-2.231828,-1.4578484,-1.909583,-2.9492285,-1.2029462,-1.4970775,-2.1723473,-1.6198877,-2.944022
915,2013/8/22,-0.5977523,-1.9252508,-2.2327201,-1.4520824,-1.9159169,-2.9421365,-1.2005212,-1.4983318,-2.161225,-1.6290126,-2.9470863
916,2013/8/23,-0.58736515,-1.9153864,-2.2346277,-1.449328,-1.9288776,-2.950877,-1.2037992,-1.4907323,-2.1490064,-1.6311506,-2.9409194
917,2013/8/26,-0.59803873,-1.8848549,-2.240802,-1.441442,-1.9638846,-2.977277,-1.2131252,-1.4673268,-2.1164749,-1.6369439,-2.922932
918,2013/8/27,-0.64023226,-1.8704255,-2.2449043,-1.4405133,-1.9580646,-2.986897,-1.213943,-1.4567716,-2.1242485,-1.6360735,-2.9192448
919,2013/8/28,-0.63299704,-1.8559982,-2.2490058,-1.4395847,-1.9522452,-2.9965153,-1.2147608,-1.4462178,-2.1320214,-1.6352031,-2.9155583
920,2013/8/29,-0.6278251,-1.841569,-2.253108,-1.4386562,-1.9464251,-3.006135,-1.2155786,-1.4356627,-2.1397948,-1.6343325,-2.9118714
921,2013/8/30,-0.6362085,-1.8271415,-2.2572095,-1.4377278,-1.9406058,-3.0157537,-1.2163962,-1.425109,-2.1475677,-1.6334623,-2.9081852
922,2013/9/3,-0.62525094,-1.8946574,-2.2699769,-1.4547969,-1.9319896,-3.0349073,-1.184652,-1.4211587,-2.1597052,-1.602938,-2.943738
923,2013/9/4,-0.60393405,-1.9009264,-2.2707496,-1.4587483,-1.9254725,-3.0343542,-1.1769214,-1.4203074,-2.1615863,-1.6027254,-2.9423566
924,2013/9/5,-0.60074574,-1.8974185,-2.269512,-1.4622931,-1.9151843,-3.0294383,-1.1696004,-1.4193103,-2.162627,-1.6089375,-2.9319935
925,2013/9/6,-0.6006024,-1.8939111,-2.2682743,-1.4658377,-1.9048972,-3.0245233,-1.1622803,-1.4183133,-2.1636672,-1.6151488,-2.9216318
926,2013/9/9,-0.5743833,-1.887276,-2.2823248,-1.4836866,-1.896601,-3.0050807,-1.1446328,-1.4096466,-2.1556506,-1.6141574,-2.8857563
927,2013/9/10,-0.5550844,-1.886977,-2.2957463,-1.493185,-1.904938,-2.9962897,-1.1408734,-1.4039657,-2.147499,-1.604171,-2.8714433
928,2013/9/11,-0.5470483,-1.8866781,-2.30917,-1.5026848,-1.9132762,-2.987498,-1.1371136,-1.3982841,-2.1393466,-1.5941834,-2.8571286
929,2013/9/12,-0.5559771,-1.8863792,-2.322592,-1.5121832,-1.9216133,-2.9787073,-1.1333542,-1.3926032,-2.131195,-1.584197,-2.8428159
930,2013/9/13,-0.5488285,-1.8900129,-2.3319476,-1.5092753,-1.9231589,-2.9875233,-1.1283303,-1.3916628,-2.1447308,-1.5786855,-2.8449063
931,2013/9/16,-0.5338591,-1.9025203,-2.35835,-1.4954805,-1.9250187,-3.0211658,-1.1127431,-1.3907794,-2.1941988,-1.5639817,-2.857883
932,2013/9/17,-0.522761,-1.8979875,-2.3633413,-1.4921684,-1.9196153,-3.0315225,-1.1129906,-1.3866782,-2.2009716,-1.5615364,-2.8567667
933,2013/9/18,-0.49084425,-1.8862911,-2.3651981,-1.489914,-1.9092529,-3.0411744,-1.1177182,-1.3794427,-2.1997483,-1.5611122,-2.8511715
934,2013/9/19,-0.49570826,-1.8745964,-2.3670547,-1.4876599,-1.8988919,-3.0508249,-1.1224452,-1.3722082,-2.1985247,-1.5606879,-2.8455768
935,2013/9/20,-0.51480716,-1.8629,-2.3689113,-1.4854056,-1.8885298,-3.0604768,-1.1271728,-1.3649728,-2.1973011,-1.5602636,-2.8399813
936,2013/9/23,-0.5272814,-1.8456432,-2.3583276,-1.4589257,-1.891516,-3.0444062,-1.1147172,-1.3974348,-2.196961,-1.5351009,-2.8291476
937,2013/9/24,-0.5341387,-1.8419893,-2.3528976,-1.447777,-1.8965223,-3.0337484,-1.1074289,-1.4146332,-2.1972394,-1.5238999,-2.8262365
938,2013/9/25,-0.5413721,-1.8383359,-2.3474686,-1.4366298,-1.901528,-3.0230918,-1.1001416,-1.4318295,-2.1975179,-1.5127006,-2.8233256
939,2013/9/26,-0.5321976,-1.8322619,-2.3400555,-1.4450992,-1.8767216,-3.0345752,-1.0957712,-1.4406112,-2.1977086,-1.5098987,-2.8342512
940,2013/9/27,-0.5429615,-1.8258758,-2.332387,-1.4561038,-1.8480642,-3.0489197,-1.0917785,-1.4483037,-2.1978877,-1.5081829,-2.8469634
941,2013/9/30,-0.5589078,-1.8070245,-2.3137236,-1.4879667,-1.7750902,-3.0794969,-1.0802486,-1.4715266,-2.2065961,-1.5030178,-2.8743796
942,2013/10/1,-0.5379007,-1.8011937,-2.313896,-1.4968925,-1.7699032,-3.0713522,-1.0770656,-1.4794809,-2.221528,-1.5012705,-2.8677342
943,2013/10/2,-0.5396592,-1.7953635,-2.314068,-1.5058167,-1.7647169,-3.063208,-1.0738827,-1.4874338,-2.2364578,-1.4995234,-2.8610892
944,2013/10/3,-0.56344354,-1.7895328,-2.3142405,-1.5147424,-1.7595298,-3.0550632,-1.0706996,-1.4953879,-2.2513895,-1.497776,-2.854444
945,2013/10/4,-0.5449105,-1.7895236,-2.3132355,-1.5189198,-1.7540227,-3.0527778,-1.0689474,-1.5021989,-2.2628338,-1.4967037,-2.8532386
946,2013/10/7,-0.5674364,-1.850543,-2.297875,-1.4816669,-1.7341363,-3.1073642,-1.078695,-1.5106567,-2.2606115,-1.5005624,-2.90667
947,2013/10/8,-0.6001563,-1.8708812,-2.2927551,-1.4692502,-1.7275081,-3.125558,-1.0819439,-1.5134758,-2.259871,-1.5018486,-2.924479
948,2013/10/9,-0.5986436,-1.863359,-2.297953,-1.4626329,-1.7209084,-3.1410642,-1.0774479,-1.5094105,-2.2645228,-1.4958113,-2.9233692
949,2013/10/10,-0.54169923,-1.8524269,-2.304413,-1.4567266,-1.714313,-3.156239,-1.0720044,-1.504503,-2.269834,-1.4888785,-2.9199429
950,2013/10/11,-0.52517503,-1.8414934,-2.310874,-1.4508193,-1.707717,-3.1714158,-1.06656,-1.4995947,-2.275146,-1.4819446,-2.9165165
951,2013/10/14,-0.5144525,-1.8163531,-2.3288305,-1.4457746,-1.6838955,-3.2165232,-1.0527567,-1.5058222,-2.2745237,-1.4645479,-2.8870752
952,2013/10/15,-0.53314465,-1.8103311,-2.334377,-1.4479959,-1.674713,-3.231429,-1.0489341,-1.5143487,-2.2692187,-1.4597969,-2.8713615
953,2013/10/16,-0.4969333,-1.8043083,-2.339924,-1.4502174,-1.6655293,-3.246337,-1.0451111,-1.5228763,-2.2639127,-1.4550455,-2.8556454
954,2013/10/17,-0.4792102,-1.8048164,-2.3452263,-1.4509376,-1.6553106,-3.2555742,-1.0418521,-1.52895,-2.2594411,-1.453062,-2.846215
955,2013/10/18,-0.46199837,-1.8274556,-2.3497007,-1.4465706,-1.6415782,-3.2456,-1.0405031,-1.5267113,-2.2577946,-1.4604573,-2.8580782
956,2013/10/21,-0.46175656,-1.895368,-2.3631232,-1.4334708,-1.6003847,-3.21568,-1.0364567,-1.5199962,-2.252856,-1.4826412,-2.8936641
957,2013/10/22,-0.44667086,-1.9119242,-2.3543441,-1.4415274,-1.5898671,-3.2261362,-1.0263621,-1.5175023,-2.2521925,-1.4856178,-2.8916917
958,2013/10/23,-0.45915827,-1.9277749,-2.344034,-1.4510195,-1.5797226,-3.238954,-1.0152576,-1.5149794,-2.2516427,-1.488083,-2.8881197
959,2013/10/24,-0.45058092,-1.9436276,-2.3337224,-1.4605126,-1.569577,-3.2517734,-1.0041517,-1.5124562,-2.251093,-1.4905486,-2.884547
960,2013/10/25,-0.4390179,-1.9594785,-2.3234122,-1.4700048,-1.5594326,-3.264591,-0.9930473,-1.5099332,-2.2505436,-1.493014,-2.880975
